timestamp,gsr_value,label
2025-11-12T05:55:30.055437,12,terhidrasi
2025-11-12T05:55:30.055627,612,terhidrasi
2025-11-12T05:55:30.055747,612,terhidrasi
2025-11-12T05:55:30.055875,612,terhidrasi
2025-11-12T05:55:30.055987,12,terhidrasi
2025-11-12T05:55:30.056120,612,terhidrasi
2025-11-12T05:55:30.056247,612,terhidrasi
2025-11-12T05:55:30.056356,612,terhidrasi
2025-11-12T05:55:30.056457,12,terhidrasi
2025-11-12T05:55:30.056563,612,terhidrasi
2025-11-12T05:55:30.056666,612,terhidrasi
2025-11-12T05:55:30.056770,612,terhidrasi
2025-11-12T05:55:30.056895,12,terhidrasi
2025-11-12T05:55:30.057019,612,terhidrasi
2025-11-12T05:55:30.057137,612,terhidrasi
2025-11-12T05:55:30.057244,612,terhidrasi
2025-11-12T05:55:30.057344,12,terhidrasi
2025-11-12T05:55:30.057447,612,terhidrasi
2025-11-12T05:55:30.057549,612,terhidrasi
2025-11-12T05:55:30.057651,612,terhidrasi
2025-11-12T05:55:30.057746,12,terhidrasi
2025-11-12T05:55:30.057849,612,terhidrasi
2025-11-12T05:55:30.058103,612,terhidrasi
2025-11-12T05:55:30.058217,612,terhidrasi
2025-11-12T05:55:30.058320,12,terhidrasi
2025-11-12T05:55:30.058429,612,terhidrasi
2025-11-12T05:55:30.058538,612,terhidrasi
2025-11-12T05:55:30.058640,612,terhidrasi
2025-11-12T05:55:30.058736,12,terhidrasi
2025-11-12T05:55:30.058855,612,terhidrasi
2025-11-12T05:55:30.058958,612,terhidrasi
2025-11-12T05:55:30.059108,612,terhidrasi
2025-11-12T05:55:30.059270,12,terhidrasi
2025-11-12T05:55:30.059422,612,terhidrasi
2025-11-12T05:55:30.060150,612,terhidrasi
2025-11-12T05:55:30.060502,612,terhidrasi
2025-11-12T05:55:30.060778,12,terhidrasi
2025-11-12T05:55:30.060974,612,terhidrasi
2025-11-12T05:55:30.061098,612,terhidrasi
2025-11-12T05:55:30.061208,612,terhidrasi
2025-11-12T05:55:30.061313,12,terhidrasi
2025-11-12T05:55:30.061421,612,terhidrasi
2025-11-12T05:55:30.061706,612,terhidrasi
2025-11-12T05:55:30.061824,612,terhidrasi
2025-11-12T05:55:30.061928,12,terhidrasi
2025-11-12T05:55:30.062799,612,terhidrasi
2025-11-12T05:55:30.063027,612,terhidrasi
2025-11-12T05:55:30.063201,612,terhidrasi
2025-11-12T05:55:30.063553,12,terhidrasi
2025-11-12T05:55:30.063714,612,terhidrasi
2025-11-12T05:55:30.063902,612,terhidrasi
2025-11-12T05:55:30.064144,612,terhidrasi
2025-11-12T05:55:30.064269,12,terhidrasi
2025-11-12T05:55:30.064523,612,terhidrasi
2025-11-12T05:55:30.064986,612,terhidrasi
2025-11-12T05:55:30.065367,612,terhidrasi
2025-11-12T05:55:30.065437,12,terhidrasi
2025-11-12T05:55:30.065778,612,terhidrasi
2025-11-12T05:55:30.066054,612,terhidrasi
2025-11-12T05:55:30.066190,612,terhidrasi
2025-11-12T05:55:30.066441,12,terhidrasi
2025-11-12T05:55:30.066573,612,terhidrasi
